id,host_id,host_name,host_response_time,host_is_superhost,neighbourhood,latitude,longitude,room_type,price,security_deposit,cleaning_fee,number_of_reviews,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value
22147017,1243792,Carolyn,within an hour,t,Haight Ashbury,37.76469,-122.44863,Private room,$350.00 ,,,5,96,10,10,10,10,10,9
22147765,48005494,Zeus,within an hour,t,Nob Hill,37.79113,-122.42143,Entire home/apt,$208.00 ,$500.00 ,$280.00 ,0,,,,,,,
22148198,48005494,Zeus,within an hour,t,North Beach,37.79807,-122.40584,Entire home/apt,$191.00 ,$500.00 ,$280.00 ,1,100,10,10,10,10,6,6
22149270,48005494,Zeus,within an hour,t,Chinatown,37.79067,-122.40753,Entire home/apt,$162.00 ,$500.00 ,$240.00 ,1,100,10,10,10,10,10,10
22149796,48005494,Zeus,within an hour,t,Russian Hill,37.80125,-122.42263,Entire home/apt,$218.00 ,$500.00 ,$330.00 ,0,,,,,,,
22163431,17298782,Harvey,within an hour,f,Mission,37.76137,-122.41017,Entire home/apt,$200.00 ,$250.00 ,$120.00 ,25,86,9,9,9,9,9,8
22171639,158369175,Ejlam,within an hour,f,Russian Hill,37.80373,-122.42329,Private room,$110.00 ,,$150.00 ,1,100,8,8,10,8,10,8
22175258,34799523,Mari,within a few hours,t,Bernal Heights,37.7424,-122.40779,Entire home/apt,$160.00 ,$300.00 ,$70.00 ,11,91,10,9,10,10,10,9
22178186,34605505,Robustiano,N/A,f,Bernal Heights,37.74625,-122.41431,Entire home/apt,$180.00 ,$300.00 ,$120.00 ,3,100,10,10,10,10,10,10
22189205,7636990,Greg & Nathalie,within a day,t,Haight Ashbury,37.76637,-122.4475,Entire home/apt,$200.00 ,$0.00 ,$150.00 ,2,100,10,9,10,10,10,9
22190418,9109983,Geoffrey,within an hour,t,Outer Mission,37.7243,-122.44027,Private room,$80.00 ,$0.00 ,$20.00 ,46,99,10,10,10,10,9,10
22191252,162097421,Emily,within a few hours,f,Mission,37.74994,-122.41521,Entire home/apt,$590.00 ,$500.00 ,$250.00 ,1,100,10,10,10,10,10,10
22191539,6367878,Jason,N/A,f,Outer Sunset,37.75805,-122.50867,Entire home/apt,$160.00 ,$0.00 ,$65.00 ,10,100,10,10,10,10,10,10
22193833,7636990,Greg & Nathalie,within a day,t,Haight Ashbury,37.76774,-122.44871,Entire home/apt,$350.00 ,"$3,000.00 ",$150.00 ,1,100,10,10,10,10,10,10
22193996,93566314,Felix,within an hour,t,Twin Peaks,37.74812,-122.44924,Entire home/apt,$95.00 ,$500.00 ,$30.00 ,142,99,10,10,10,10,10,10
22206596,162271788,Zeke,N/A,f,Potrero Hill,37.76122,-122.39955,Entire home/apt,$499.00 ,$500.00 ,$95.00 ,7,100,10,10,10,10,10,10
22207774,100238132,Michael,within a few hours,t,Downtown/Civic Center,37.78923,-122.41314,Entire home/apt,$229.00 ,,$99.00 ,19,99,10,10,10,10,10,10
22208070,100238132,Michael,within a few hours,t,Downtown/Civic Center,37.78836,-122.4121,Entire home/apt,$229.00 ,,$99.00 ,21,100,10,10,10,10,10,9
22208187,100238132,Michael,within a few hours,t,Downtown/Civic Center,37.78842,-122.41344,Entire home/apt,$229.00 ,,$99.00 ,21,99,10,10,10,10,10,9
22214202,16440250,Tiffany,within an hour,t,Bernal Heights,37.74506,-122.41857,Entire home/apt,$115.00 ,$0.00 ,$85.00 ,129,98,10,10,10,10,10,9
22217311,162344725,Air,within an hour,f,West of Twin Peaks,37.73037,-122.45712,Entire home/apt,$428.00 ,$350.00 ,$250.00 ,18,96,9,10,10,10,9,9
22226218,56359214,Super,within an hour,f,Glen Park,37.73724,-122.42819,Private room,$95.00 ,$500.00 ,$140.00 ,4,100,10,10,10,10,10,10
22229654,148590346,Ellen,within an hour,t,Outer Sunset,37.75575,-122.50143,Entire home/apt,$102.00 ,,$75.00 ,98,98,10,10,10,10,10,10
22230201,162419166,Carol,within a few hours,f,Noe Valley,37.75224,-122.42537,Private room,$95.00 ,$0.00 ,$50.00 ,36,100,10,10,10,10,10,10
22232165,38836,Bernat,within a few hours,f,Noe Valley,37.74287,-122.42845,Entire home/apt,$118.00 ,"$2,500.00 ",$99.00 ,1,100,10,8,8,10,10,10
22245431,13613187,Rose,within an hour,f,Potrero Hill,37.75416,-122.4008,Entire home/apt,$150.00 ,$200.00 ,$75.00 ,7,100,10,10,10,10,9,10
22263518,1892430,Jan,within a few hours,f,Haight Ashbury,37.7699,-122.43865,Entire home/apt,$160.00 ,,,1,40,4,4,8,6,10,6
22265031,1892430,Jan,within a few hours,f,Inner Sunset,37.76341,-122.46286,Entire home/apt,$90.00 ,,,1,100,10,10,10,10,8,10
22268114,180682,Annie,N/A,f,Potrero Hill,37.7598,-122.39527,Entire home/apt,$355.00 ,"$5,000.00 ",$155.00 ,6,97,9,9,10,10,9,10
22277743,27368404,Eddie,within an hour,t,Nob Hill,37.79546,-122.4111,Entire home/apt,$449.00 ,$300.00 ,$185.00 ,11,98,10,10,10,9,10,9
22278228,162807560,Kesav,within an hour,f,South of Market,37.77381,-122.39637,Entire home/apt,$200.00 ,$400.00 ,$90.00 ,21,84,8,8,9,8,9,8
22294262,18524575,Jennifer,N/A,f,South of Market,37.77342,-122.40184,Private room,$250.00 ,,,0,,,,,,,
22294597,35906494,Frida,N/A,f,Potrero Hill,37.75862,-122.3976,Private room,$80.00 ,,,0,,,,,,,
22296862,162975652,Michael,within an hour,f,Visitacion Valley,37.72204,-122.40176,Entire home/apt,$199.00 ,$500.00 ,$110.00 ,34,85,9,8,10,9,9,8
22306054,48005494,Zeus,within an hour,t,Haight Ashbury,37.77621,-122.43868,Entire home/apt,$187.00 ,$500.00 ,$240.00 ,1,100,10,10,10,10,10,10
22308639,8551269,Joe,within an hour,t,Potrero Hill,37.75971,-122.40065,Entire home/apt,$425.00 ,$600.00 ,$200.00 ,58,99,10,10,10,10,10,9
22310307,117141107,Zarinah,within an hour,f,Haight Ashbury,37.76886,-122.44916,Shared room,$50.00 ,$0.00 ,$15.00 ,44,96,10,9,10,10,10,10
22323114,26482762,ResortShare1,within an hour,f,Downtown/Civic Center,37.78795,-122.4117,Entire home/apt,$480.00 ,$0.00 ,$99.00 ,1,100,10,10,10,10,10,10
22325200,14615491,Wayne,within an hour,f,Parkside,37.7428,-122.50355,Entire home/apt,$145.00 ,$0.00 ,$68.00 ,82,95,10,9,10,10,10,10
22325337,5503169,Neil,within an hour,t,Bernal Heights,37.7361,-122.41402,Private room,$99.00 ,$0.00 ,$20.00 ,102,96,10,10,10,10,9,10
22328157,163243187,Bryan,within an hour,t,Castro/Upper Market,37.76209,-122.44126,Entire home/apt,$329.00 ,$0.00 ,$125.00 ,13,98,10,10,10,10,10,10
22340219,163339428,Jenny,within an hour,f,Pacific Heights,37.79086,-122.42525,Private room,$180.00 ,$0.00 ,$0.00 ,114,99,10,10,10,10,10,10
22342735,20822159,Diana,N/A,t,South of Market,37.77422,-122.39461,Entire home/apt,$425.00 ,$0.00 ,$125.00 ,18,96,10,10,10,10,10,10
22345197,19629774,Conor,within a day,f,Downtown/Civic Center,37.78723,-122.41939,Private room,$109.00 ,$0.00 ,$99.00 ,0,,,,,,,
22355943,74052669,Carlos,within a few hours,f,Nob Hill,37.79612,-122.41302,Entire home/apt,$80.00 ,"$2,000.00 ",$100.00 ,2,80,10,7,9,9,10,9
22373160,1892430,Jan,within a few hours,f,Haight Ashbury,37.76578,-122.44681,Entire home/apt,$87.00 ,,,5,76,10,8,8,8,10,8
22373631,1892430,Jan,within a few hours,f,Western Addition,37.77433,-122.4323,Entire home/apt,$140.00 ,,,0,,,,,,,
22375226,2253513,Scott,within an hour,t,Castro/Upper Market,37.7624,-122.43314,Entire home/apt,$450.00 ,$750.00 ,$175.00 ,29,100,10,10,10,10,10,9
22376065,19803902,Lee,N/A,f,Downtown/Civic Center,37.78948,-122.41313,Entire home/apt,$500.00 ,,,0,,,,,,,
22378055,156917089,Barb,within an hour,t,Potrero Hill,37.75964,-122.39472,Entire home/apt,$265.00 ,$0.00 ,$185.00 ,57,99,10,10,10,10,10,10
22378695,163643989,Vivien,N/A,f,Russian Hill,37.8005,-122.42322,Entire home/apt,$295.00 ,,,20,100,10,10,10,10,10,10
22388111,4555872,Rafael,within an hour,t,Bernal Heights,37.74725,-122.41436,Entire home/apt,$125.00 ,,,47,96,10,9,10,10,10,9
22388131,111595419,Stan,N/A,f,Bayview,37.73459,-122.39238,Entire home/apt,$100.00 ,$750.00 ,$150.00 ,20,100,10,10,10,10,9,10
22396454,1257432,San Francisco Life,within an hour,t,Downtown/Civic Center,37.77541,-122.42147,Entire home/apt,$172.00 ,$500.00 ,$125.00 ,3,100,10,10,10,10,10,9
22396902,72308207,Stephen,within an hour,t,Castro/Upper Market,37.76859,-122.43348,Private room,$75.00 ,,,111,96,10,9,10,10,10,10
22402266,80517551,Lily And Jacob,within an hour,f,Parkside,37.74582,-122.4885,Entire home/apt,$89.00 ,$100.00 ,$40.00 ,19,95,9,10,10,9,9,9
22403752,163722561,Ann,within a few hours,f,Inner Richmond,37.78362,-122.47229,Entire home/apt,$98.00 ,$0.00 ,$180.00 ,2,90,10,9,10,10,10,10
22410367,374909,Eric,within a day,f,Western Addition,37.77613,-122.43261,Entire home/apt,$100.00 ,$400.00 ,$0.00 ,2,100,10,10,10,10,10,10
22430481,55550031,Molly,within a few hours,t,Outer Sunset,37.75851,-122.49693,Entire home/apt,$135.00 ,$500.00 ,$109.00 ,51,97,10,10,10,10,9,10
22435235,102598592,Luke,N/A,f,Castro/Upper Market,37.7656,-122.43386,Entire home/apt,$485.00 ,$350.00 ,$195.00 ,0,,,,,,,
22435673,13832870,International,within a few hours,f,Mission,37.75934,-122.41925,Entire home/apt,$481.00 ,"$5,000.00 ",$500.00 ,0,,,,,,,
22439992,164392538,Yevgen,N/A,f,Outer Sunset,37.75025,-122.5012,Entire home/apt,$138.00 ,$150.00 ,$100.00 ,29,94,10,10,10,10,9,10
22451978,91333416,Jan,within an hour,f,Marina,37.79879,-122.42974,Entire home/apt,$110.00 ,$0.00 ,$100.00 ,0,,,,,,,
22452250,164513796,John,within an hour,f,Pacific Heights,37.79626,-122.43055,Entire home/apt,$425.00 ,$500.00 ,$150.00 ,57,92,9,9,10,10,10,9
22453044,4430421,Landmark,within a few hours,f,Downtown/Civic Center,37.78594,-122.41444,Entire home/apt,$80.00 ,"$1,000.00 ",$95.00 ,0,,,,,,,
22468462,157088607,Steve,within an hour,t,Outer Mission,37.71127,-122.45157,Private room,$50.00 ,$100.00 ,$28.00 ,22,96,10,10,10,10,9,10
22468877,1892430,Jan,within a few hours,f,Noe Valley,37.74861,-122.42767,Entire home/apt,$105.00 ,,,0,,,,,,,
22469468,10267172,Cédric & Jun,within an hour,t,Visitacion Valley,37.72189,-122.4037,Private room,$179.00 ,$150.00 ,$60.00 ,101,98,10,10,10,10,10,10
22478127,159753287,Shaun,within an hour,f,Outer Sunset,37.74966,-122.48923,Entire home/apt,$159.00 ,$250.00 ,$60.00 ,121,97,10,10,10,10,10,10
22481565,103340667,Sheena,within a few hours,f,Nob Hill,37.79081,-122.40899,Entire home/apt,$140.00 ,$0.00 ,$200.00 ,1,100,10,10,10,10,10,8
22487945,159753287,Shaun,within an hour,f,Outer Sunset,37.74873,-122.48984,Private room,$74.00 ,$250.00 ,$35.00 ,84,99,10,10,10,10,10,10
22495406,3138116,Jay,within an hour,t,Castro/Upper Market,37.76394,-122.43001,Private room,$85.00 ,$0.00 ,$40.00 ,16,99,10,10,10,10,10,10
22504534,48005494,Zeus,within an hour,t,Nob Hill,37.79527,-122.41084,Entire home/apt,$152.00 ,$500.00 ,$280.00 ,1,100,10,8,10,10,10,6
22508234,1272604,David,within a day,t,Castro/Upper Market,37.76118,-122.44197,Entire home/apt,$215.00 ,"$2,500.00 ",$250.00 ,0,,,,,,,
22512581,152997097,James And Kim,within an hour,t,Western Addition,37.77249,-122.42694,Private room,$90.00 ,$0.00 ,$25.00 ,50,98,10,10,10,10,10,10
22516793,5186786,Aaron,within an hour,f,South of Market,37.77757,-122.41617,Shared room,$69.00 ,$0.00 ,$39.00 ,48,90,9,9,9,9,10,9
22525784,9109983,Geoffrey,within an hour,t,Outer Mission,37.72339,-122.44015,Private room,$80.00 ,$0.00 ,$20.00 ,35,97,10,10,10,10,9,9
22532009,158469625,Jinza,within an hour,t,Twin Peaks,37.75177,-122.44983,Entire home/apt,$285.00 ,$500.00 ,$125.00 ,65,96,10,10,10,10,9,9
22536998,34007109,Vicky,within an hour,f,Inner Sunset,37.76002,-122.47668,Entire home/apt,$230.00 ,$500.00 ,$95.00 ,80,93,10,10,10,10,10,9
22546291,99664272,Monita,within an hour,f,Outer Mission,37.71344,-122.44947,Private room,$99.00 ,$0.00 ,$60.00 ,1,100,10,10,10,10,10,10
22548614,165656350,Judy,within an hour,t,Castro/Upper Market,37.75731,-122.4333,Private room,$100.00 ,$0.00 ,$40.00 ,117,100,10,10,10,10,10,10
22550323,7167082,Ahmed,within a day,f,Outer Richmond,37.7753,-122.50427,Private room,$82.00 ,"$1,000.00 ",$200.00 ,0,,,,,,,
22551762,99664272,Monita,within an hour,f,Outer Mission,37.71277,-122.45053,Private room,$92.00 ,$0.00 ,$60.00 ,0,,,,,,,
22551985,4430421,Landmark,within a few hours,f,Mission,37.76403,-122.41848,Entire home/apt,$86.00 ,$0.00 ,$95.00 ,3,100,10,10,10,10,9,9
22553944,777447,Michael & Lesley,within a few hours,t,Castro/Upper Market,37.76873,-122.43262,Private room,$295.00 ,$199.00 ,$39.00 ,10,100,10,10,10,10,10,9
22554459,165727609,Stephanie,within an hour,t,Inner Sunset,37.7637,-122.45443,Private room,$195.00 ,$0.00 ,$75.00 ,56,98,10,10,10,10,10,10
22557170,83318363,Nika,within a few hours,f,Nob Hill,37.79382,-122.42159,Private room,$54.00 ,,,3,70,10,7,8,8,10,8
22563498,163339428,Jenny,within an hour,f,Pacific Heights,37.79272,-122.42289,Private room,$119.00 ,$0.00 ,$0.00 ,92,98,10,10,10,10,10,10
22565419,165836221,Leslie,N/A,t,South of Market,37.77974,-122.39768,Entire home/apt,$135.00 ,$150.00 ,$250.00 ,4,100,10,9,10,10,10,10
22567198,1892430,Jan,within a few hours,f,Marina,37.79955,-122.42823,Entire home/apt,"$3,050.00 ",,,3,60,7,9,9,6,9,7
22568068,67965656,Bella,within an hour,f,Visitacion Valley,37.71531,-122.39898,Entire home/apt,$110.00 ,$0.00 ,$100.00 ,2,100,9,10,10,10,10,10
22569379,21462943,Tony,within an hour,f,South of Market,37.77835,-122.4048,Private room,$349.00 ,,,9,100,10,10,10,10,10,9
22571772,87471225,Anya,within an hour,f,Inner Richmond,37.78525,-122.47798,Entire home/apt,$175.00 ,$400.00 ,$150.00 ,1,100,6,8,10,10,10,10
22572922,75592457,William,N/A,f,Twin Peaks,37.74781,-122.44551,Private room,$180.00 ,$300.00 ,$20.00 ,0,,,,,,,
22575652,143014397,Jessicca,within a few hours,t,Haight Ashbury,37.77202,-122.45112,Private room,$115.00 ,$0.00 ,$25.00 ,135,100,10,10,10,10,10,10
22577863,131200418,Lois,within a few hours,f,Inner Sunset,37.76507,-122.47302,Private room,$62.00 ,$300.00 ,$50.00 ,3,90,9,9,10,9,9,9
22581115,6887629,Sig & Michelle,within a day,f,Bernal Heights,37.7333,-122.4198,Entire home/apt,$275.00 ,$500.00 ,$200.00 ,37,99,10,10,10,10,9,10
22584376,24157036,Angela,within a few hours,f,Pacific Heights,37.79541,-122.42956,Entire home/apt,$232.00 ,$0.00 ,$275.00 ,0,,,,,,,
22584903,125180594,Kim,within an hour,f,West of Twin Peaks,37.74266,-122.46854,Private room,$90.00 ,,$10.00 ,94,96,10,10,10,10,10,9
22586319,149498560,Jean,within an hour,f,Visitacion Valley,37.71397,-122.40826,Entire home/apt,$67.00 ,$100.00 ,$30.00 ,147,92,10,10,10,10,9,9
22597536,4430421,Landmark,within a few hours,f,Downtown/Civic Center,37.78426,-122.41499,Entire home/apt,$88.00 ,"$1,000.00 ",$95.00 ,0,,,,,,,
22601496,166266082,Jason,within a day,f,Outer Richmond,37.77893,-122.50922,Private room,$89.00 ,$0.00 ,$150.00 ,14,98,10,10,10,10,10,10
22608611,26932354,Ali,within an hour,t,Noe Valley,37.74854,-122.42655,Private room,$129.00 ,$350.00 ,$0.00 ,50,100,10,10,10,10,10,10
22609372,1892430,Jan,within a few hours,f,Haight Ashbury,37.76876,-122.443,Entire home/apt,$105.00 ,,,1,80,10,4,10,10,8,8
22615137,166447017,Rob,N/A,f,Western Addition,37.7723,-122.42542,Entire home/apt,$290.00 ,$250.00 ,$110.00 ,18,100,10,10,10,10,10,10
22619139,4103410,Yuanxuan,within a few hours,t,Outer Mission,37.72557,-122.43806,Entire home/apt,$115.00 ,$200.00 ,$60.00 ,89,97,10,10,10,10,9,10
22626810,1257432,San Francisco Life,within an hour,t,Downtown/Civic Center,37.77708,-122.42246,Entire home/apt,$115.00 ,$500.00 ,$100.00 ,2,100,9,9,8,8,8,9
22630205,1692184,Joe & Katrina,within a few hours,t,Nob Hill,37.79716,-122.41121,Entire home/apt,$350.00 ,$250.00 ,$250.00 ,0,,,,,,,
22636987,1166291,Tim,within an hour,t,Castro/Upper Market,37.75908,-122.43124,Private room,$78.00 ,$0.00 ,$40.00 ,36,100,10,10,10,10,10,10
22638626,8860167,William,within a few hours,f,Western Addition,37.77514,-122.43585,Entire home/apt,$260.00 ,$600.00 ,$180.00 ,24,97,10,10,10,10,10,10
22638675,617114,Vikram,within a few hours,t,Visitacion Valley,37.71854,-122.40297,Private room,$160.00 ,$200.00 ,$120.00 ,42,98,10,10,10,10,9,9
22640273,118204538,Sandra,N/A,f,Noe Valley,37.75428,-122.43843,Entire home/apt,$260.00 ,,,1,100,10,10,10,10,10,10
22646534,1472096,Ashley,N/A,f,Marina,37.80279,-122.43813,Private room,$68.00 ,,,0,,,,,,,
22652071,1892430,Jan,within a few hours,f,Haight Ashbury,37.77004,-122.443,Entire home/apt,$115.00 ,,,0,,,,,,,
22653093,4430421,Landmark,within a few hours,f,Downtown/Civic Center,37.78492,-122.41636,Entire home/apt,$86.00 ,$0.00 ,$95.00 ,3,100,10,10,10,10,9,9
22655239,38836,Bernat,within a few hours,f,Mission,37.75516,-122.42302,Entire home/apt,$211.00 ,"$3,000.00 ",$208.00 ,2,90,10,7,10,9,10,7
22656065,4430421,Landmark,within a few hours,f,Downtown/Civic Center,37.78462,-122.41448,Entire home/apt,$81.00 ,$0.00 ,$95.00 ,3,60,7,9,9,6,4,5
22662336,131200418,Lois,within a few hours,f,Inner Sunset,37.76482,-122.4728,Private room,$58.00 ,$300.00 ,$50.00 ,2,90,9,9,10,10,10,10
22665446,2990879,Virginia,within an hour,t,Bernal Heights,37.74145,-122.41308,Entire home/apt,$515.00 ,$250.00 ,$175.00 ,9,98,10,10,10,10,10,10
22668601,103340667,Sheena,within a few hours,f,Mission,37.75752,-122.42241,Entire home/apt,$130.00 ,$0.00 ,$200.00 ,1,80,10,10,10,8,10,8
22668931,103340667,Sheena,within a few hours,f,Mission,37.75937,-122.42349,Entire home/apt,$130.00 ,$0.00 ,$200.00 ,1,100,10,10,10,10,10,8
22669291,103340667,Sheena,within a few hours,f,Mission,37.75737,-122.42206,Entire home/apt,$130.00 ,$0.00 ,$200.00 ,1,100,10,10,10,8,10,8
22669703,12243051,Sonder,within an hour,f,South of Market,37.77765,-122.41363,Entire home/apt,$139.00 ,$500.00 ,$95.00 ,2,100,10,10,10,10,10,10
22671524,103340667,Sheena,within a few hours,f,Chinatown,37.79095,-122.4082,Entire home/apt,$140.00 ,$0.00 ,$200.00 ,1,100,10,10,10,10,10,8
22671938,167051043,Dario,within a few hours,t,South of Market,37.78637,-122.39526,Private room,$249.00 ,$0.00 ,$120.00 ,37,94,9,9,9,10,10,10
22676191,72920185,Dan,a few days or more,f,Marina,37.79925,-122.43273,Private room,$53.00 ,,,0,,,,,,,
22676805,110078968,Ahmed,within an hour,f,Haight Ashbury,37.77097,-122.44503,Entire home/apt,$87.00 ,$0.00 ,$150.00 ,2,100,10,9,10,10,10,9
22690547,140678774,Salma Chantana,within an hour,t,Parkside,37.74575,-122.48128,Private room,$79.00 ,$0.00 ,$50.00 ,24,98,10,10,10,10,10,10
22690820,4430421,Landmark,within a few hours,f,Downtown/Civic Center,37.7863,-122.41497,Entire home/apt,$87.00 ,"$1,000.00 ",$95.00 ,1,20,4,6,8,4,2,2
22693162,1258368,Faiz,within a few hours,f,Bayview,37.73075,-122.38908,Private room,$60.00 ,$100.00 ,$50.00 ,9,91,9,10,10,10,8,9
22693303,1258368,Faiz,within a few hours,f,Bayview,37.73113,-122.39079,Private room,$50.00 ,$100.00 ,$50.00 ,7,93,10,10,10,10,8,10
22693396,1258368,Faiz,within a few hours,f,Bayview,37.73113,-122.38811,Private room,$50.00 ,$100.00 ,$50.00 ,8,91,10,10,10,10,9,9
22702846,4430421,Landmark,within a few hours,f,Downtown/Civic Center,37.7846,-122.41505,Entire home/apt,$86.00 ,$0.00 ,$95.00 ,1,100,10,10,10,10,8,10
22704895,99664272,Monita,within an hour,f,Outer Mission,37.7137,-122.4505,Private room,$99.00 ,$0.00 ,$60.00 ,2,80,8,8,9,9,7,8
22705767,9130610,Mark,within an hour,t,Mission,37.75725,-122.4093,Private room,$175.00 ,,$50.00 ,25,99,10,10,10,10,10,10
22706387,117615,Christina,within a few hours,f,Bernal Heights,37.74076,-122.42226,Entire home/apt,$235.00 ,$500.00 ,$100.00 ,36,94,10,10,10,10,9,9
22706971,1583279,Jordan,N/A,f,Financial District,37.79376,-122.39462,Entire home/apt,"$2,010.00 ","$5,000.00 ",$0.00 ,0,,,,,,,
22715454,167574089,Aileen,within an hour,t,Outer Sunset,37.76113,-122.50245,Entire home/apt,$699.00 ,$500.00 ,$200.00 ,40,95,10,10,10,10,9,9
22718099,167608343,Alice,within an hour,t,Outer Sunset,37.75889,-122.49857,Entire home/apt,$130.00 ,$0.00 ,$0.00 ,93,98,10,10,10,10,10,10
22737945,158369175,Ejlam,within an hour,f,Russian Hill,37.80282,-122.42322,Private room,$109.00 ,,$100.00 ,2,100,10,9,10,10,10,10
22740686,167573274,Karen,within an hour,f,Castro/Upper Market,37.76647,-122.43095,Private room,$71.00 ,$0.00 ,$35.00 ,52,91,10,10,10,10,10,9
22748621,9632192,Lynn,within a day,f,Western Addition,37.77255,-122.4239,Entire home/apt,$110.00 ,$0.00 ,$100.00 ,0,,,,,,,
22752011,158983,Aurelien,N/A,f,Mission,37.75726,-122.40866,Entire home/apt,$350.00 ,$400.00 ,$100.00 ,4,80,8,8,9,9,9,9
22754156,4982399,Nichole,within a few hours,t,Potrero Hill,37.75414,-122.40237,Entire home/apt,$300.00 ,$0.00 ,$100.00 ,17,98,10,10,10,10,10,9
22754295,4389720,Elliot,within an hour,f,Western Addition,37.77223,-122.43599,Entire home/apt,$325.00 ,$500.00 ,$95.00 ,9,96,9,10,10,10,10,10
22755070,103340667,Sheena,within a few hours,f,Chinatown,37.79205,-122.40824,Entire home/apt,$140.00 ,$0.00 ,$200.00 ,0,,,,,,,
22760692,70822197,Jezmond,within a few hours,f,Parkside,37.74145,-122.50435,Private room,$120.00 ,$0.00 ,$0.00 ,10,94,10,9,10,10,9,9
22764131,163243187,Bryan,within an hour,t,Castro/Upper Market,37.76183,-122.4413,Entire home/apt,$499.00 ,$0.00 ,$150.00 ,28,99,10,10,10,10,10,9
22768632,40963718,Blythe,within a day,f,Haight Ashbury,37.76608,-122.44779,Entire home/apt,$100.00 ,,,1,100,10,10,10,10,10,10
22773184,4430421,Landmark,within a few hours,f,Downtown/Civic Center,37.78493,-122.41498,Entire home/apt,$87.00 ,"$1,000.00 ",$95.00 ,0,,,,,,,
22774093,140076294,Tony,N/A,t,Downtown/Civic Center,37.78755,-122.42133,Private room,$249.00 ,$500.00 ,$50.00 ,6,100,10,10,10,10,10,10
22792806,1892430,Jan,within a few hours,f,Pacific Heights,37.79173,-122.43549,Entire home/apt,$89.00 ,,,1,100,10,10,8,10,10,10
22793002,1892430,Jan,within a few hours,f,Seacliff,37.77622,-122.50936,Entire home/apt,$108.00 ,,,0,,,,,,,
22793232,1892430,Jan,within a few hours,f,North Beach,37.79986,-122.40798,Entire home/apt,$165.00 ,,,1,60,6,6,8,4,10,8
22800066,51158145,Adelheid,within an hour,t,Castro/Upper Market,37.76125,-122.43156,Entire home/apt,$110.00 ,"$1,000.00 ",$150.00 ,7,100,10,10,10,10,10,10
22812395,77414139,Marie,within a few hours,t,Ocean View,37.72955,-122.47127,Entire home/apt,$150.00 ,$200.00 ,$50.00 ,34,99,10,10,10,10,9,10
22814781,5466655,Nick,within an hour,t,Noe Valley,37.75356,-122.43699,Private room,$95.00 ,,,28,99,10,10,10,10,10,10
22815676,4430421,Landmark,within a few hours,f,Mission,37.75415,-122.42445,Entire home/apt,$114.00 ,"$1,000.00 ",$95.00 ,0,,,,,,,
22817022,4836019,Sam,within an hour,f,Western Addition,37.78185,-122.43979,Private room,$50.00 ,,,2,70,6,8,10,9,9,9
